category	name	domain	source
education_primary_private	CLEARWATER BAY SCHOOL	cwbs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DISCOVERY BAY INTERNATIONAL SCHOOL	dbis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DELIA ENGLISH PRIMARY SCHOOL & KINDERGARTEN	deliapri.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DIOCESAN GIRLS' JUNIOR SCHOOL	dgjs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DISCOVERY COLLEGE	discovery.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DISCOVERY MIND PRIMARY SCHOOL	discoverymind.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DSC INTERNATIONAL SCHOOL	dsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DALTON SCHOOL HONG KONG	dshk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ELCHK LUTHERAN SCHOOL	elchkls.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KENNEDY SCHOOL	esf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	LYC'EE FRANCAIS INTERNATIONAL (FRENCH INTERNATIONAL SCHOOL)	fis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	FOREST HOUSE WALDORF SCHOOL	foresthouse.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KLT FUNFUL ENGLISH PRIMARY SCHOOL	funful.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	R.T.C. GAIA SCHOOL	gaiaschool.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	GARDEN HOUSE WALDORF SCHOOL	gardenhouse.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	GRACE CHRISTIAN ACADEMY	gca.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	GOOD HOPE PRIMARY SCHOOL CUM KINDERGARTEN	ghs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	GIGAMIND ENGLISH PRIMARY SCHOOL	gigamind.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	GLENEALY SCHOOL	glenealy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	GERMAN SWISS INTERNATIONAL SCHOOL	gsis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ACADEMY OF INNOVATION PRIMARY SCHOOL	guidepost.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HAN ACADEMY	hanacademy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HARROW INTERNATIONAL SCHOOL HONG KONG	harrowschool.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HONG KONG ADVENTIST ACADEMY	hkaa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HONG KONG ACADEMY	hkacademy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HONG KONG INTERNATIONAL SCHOOL	hkis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HONGKONG JAPANESE SCHOOL	hkjs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HOLY TRINITY PRIMARY SCHOOL	htps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	INTERNATIONAL COLLEGE HONG KONG HONG LOK YUEN (PRIMARY SECTION)	ichkhly.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	INTERNATIONAL CHRISTIAN QUALITY MUSIC SECONDARY AND PRIMARY SCHOOL	icqm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	INTERNATIONAL CHRISTIAN SCHOOL	ics.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	THE INTERNATIONAL MONTESSORI SCHOOL - AN IMEF SCHOOL	ims.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	INVICTUS SCHOOL	invictus.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	THE INDEPENDENT SCHOOLS FOUNDATION ACADEMY	isf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ISLAND WALDORF SCHOOL	iws.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	JOCKEY CLUB SARAH ROE SCHOOL	jcsrs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	JAPANESE INTERNATIONAL SCHOOL	jis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KAU YAN SCHOOL	kauyan.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KIANGSU & CHEKIANG PRIMARY SCHOOL	kcis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KELLETT SCHOOL	kellettschool.com	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KINGSTON INTERNATIONAL SCHOOL	kingston.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KOREAN INTERNATIONAL SCHOOL	kis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KOWLOON JUNIOR SCHOOL	kjs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KOWLOON RHENISH SCHOOL	krs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KOWLOON TRUE LIGHT SCHOOL (PRIMARY SECTION)	ktlsps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	KOWLOON TONG SCHOOL	ktsps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	LANTAU INTERNATIONAL SCHOOL	lis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	MALVERN COLLEGE HONG KONG	malverncollege.org.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	DISCOVERY MONTESSORI ACADEMY	montessori-ami.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	MUNSANG COLLEGE PRIMARY SCHOOL	munsang.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	NORD ANGLIA INTERNATIONAL SCHOOL, HONG KONG	nais.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	NORWEGIAN INTERNATIONAL SCHOOL	nis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	OUR LADY'S PRIMARY SCHOOL	olps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	OXBRIDGE BRITISH SCHOOL	oxbridgeschool.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	PUI CHING PRIMARY SCHOOL	pcps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	HKCA PO LEUNG KUK SCHOOL	plkis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	PEAK SCHOOL	ps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	POOI TO PRIMARY SCHOOL	ptps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	QUARRY BAY SCHOOL	qbs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	RAIMONDI COLLEGE PRIMARY SECTION	raimondi.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	RENAISSANCE COLLEGE	rchk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	STAMFORD AMERICAN SCHOOL HONG KONG	sais.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. CLARE'S PRIMARY SCHOOL	scps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. FRANCIS OF ASSISI'S ENGLISH PRIMARY SCHOOL	sfaeps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SACRED HEART CANOSSIAN SCHOOL, PRIVATE SECTION	shcsps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SHEMA ACADEMY	shema.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SHREWSBURY INTERNATIONAL SCHOOL HONG KONG	shrewsbury.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SILVERMINE BAY SCHOOL	silverminebayschool.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SINGAPORE INTERNATIONAL SCHOOL (HONG KONG)	singapore.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. JOSEPH'S ANGLO-CHINESE PRIMARY SCHOOL	sjacps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SHATIN JUNIOR SCHOOL	sjs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. PAUL'S CONVENT SCHOOL (PRIMARY SECTION)	spcspr.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. STEPHEN'S COLLEGE PREPARATORY SCHOOL	sscps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	SPANISH SCHOOL OF HONG KONG	sshk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. JOHANNES COLLEGE	st-johannes.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. HILARY'S PRIMARY SCHOOL	sthilarys.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ST. LOUIS SCHOOL (PRIMARY SECTION)	stlouisps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	THE HARBOUR SCHOOL	ths.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	THE TRUE LIGHT SCHOOL OF HONG KONG, PRIMARY AND KINDERGARTEN SECTION	tlmshkps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	TAK NGA PRIMARY SCHOOL	tnps.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	TSUNG TSIN PRIMARY SCHOOL AND KINDERGARTEN	ttpskg.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	VNSAA ST. HILARY'S SCHOOL	vnsaasthilarys.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	VICTORIA SHANGHAI ACADEMY	vsa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	WYCOMBE ABBEY SCHOOL HONG KONG	was.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	YMCA CHRISTIAN ACADEMY	yca.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	YEW CHUNG INTERNATIONAL SCHOOL	ycef.com	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_primary_private	ZENITH ENGLISH PRIMARY SCHOOL	zenithkindergarten.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ABERDEEN BAPTIST LUI MING CHOI COLLEGE	ablmcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ABERDEEN TECHNICAL SCHOOL	ats.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HHCKLA BUDDHIST CHING KOK SECONDARY SCHOOL	bckss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BETHEL HIGH SCHOOL	bethel.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BISHOP HALL JUBILEE SCHOOL	bhjs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST HO NAM KAM COLLEGE	bhnkc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST HUNG SEAN CHAU MEMORIAL COLLEGE	bhscmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG SHENG KUNG HUI BISHOP HALL SECONDARY SCHOOL	bhss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST KOK KWONG SECONDARY SCHOOL	bkkss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HHCKLA BUDDHIST LEUNG CHIK WAI COLLEGE	blcwc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BAPTIST LUI MING CHOI SECONDARY SCHOOL	blmcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST MAU FUNG MEMORIAL COLLEGE	bmf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HHCKLA BUDDHIST MA KAM CHAN MEMORIAL ENGLISH SECONDARY SCHOOL	bmkc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SAHK B M KOTEWALL MEMORIAL SCHOOL (SECONDARY SECTION)	bmkms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST SUM HEUNG LAM MEMORIAL COLLEGE	bshlmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST SIN TAK COLLEGE	bstc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST TAI HUNG COLLEGE	bthc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST TAI KWONG CHI HONG COLLEGE	btkchc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST WONG FUNG LING COLLEGE	bwflc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BAPTIST WING LUNG SECONDARY SCHOOL	bwlss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST WONG WAN TIN COLLEGE	bwwtc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST YIP KEI NAM MEMORIAL COLLEGE	byknmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHRISTIAN ALLIANCE COLLEGE	cactm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARMEL ALISON LAM FOUNDATION SECONDARY SCHOOL	calfss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CANOSSA COLLEGE	canossa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS CHAN CHUN HA FIELD STUDIES CENTRE	caritasfsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARMEL SECONDARY SCHOOL	carmelss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHRISTIAN ALLIANCE S W CHAN MEMORIAL COLLEGE	caswcmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARMEL BUNNAN TONG MEMORIAL SECONDARY SCHOOL	cbtmss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHIU CHOW ASSOCIATION SECONDARY SCHOOL	ccass.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA HEEP WOH COLLEGE	ccchwc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA KEI TO SECONDARY SCHOOL	ccckeito.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA KEI SHUN SPECIAL SCHOOL (SECONDARY SECTION)	ccckss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA KWEI WAH SHAN COLLEGE	ccckws.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA KEI YUEN COLLEGE	ccckyc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA MING KEI COLLEGE	cccmkc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA, MONGKOK CHURCH KAI OI SCHOOL (SECONDARY SECTION)	cccmkckos.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA MONG MAN WAI COLLEGE	cccmmwc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA MING YIN COLLEGE	cccmyc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHENG CHEK CHEE SECONDARY SCHOOL OF SAI KUNG AND HANG HAU DISTRICT, N.T.	cccss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CUHK FAA CHAN CHUN HA SECONDARY SCHOOL	cch.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHING CHUNG HAU PO WOON SECONDARY SCHOOL	cchpwss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	COGNITIO COLLEGE (KOWLOON)	cckln.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS CHAI WAN MARDEN FOUNDATION SECONDARY SCHOOL	ccm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG & KOWLOON CHIU CHOW PUBLIC ASSOCIATION SECONDARY SCHOOL	ccpass.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHEUNG CHUK SHAN COLLEGE	ccsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE HONG KONG TAOIST ASSOCIATION CHING CHUNG SECONDARY SCHOOL	ccss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS CHONG YUET MING SECONDARY SCHOOL	ccym.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARMEL DIVINE GRACE FOUNDATION SECONDARY SCHOOL	cdgfss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS FANLING CHAN CHUN HA SECONDARY SCHOOL	cfs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHONG GENE HANG COLLEGE	cghc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHI YUN SCHOOL (SECONDARY SECTION)	chiyun.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
